DateTimeUTC,Meter_Hydros21_Depth,stage,flow_rate
"2025-12-06 19:15:00",,"-7.070077","0"
"2025-12-06 19:30:00",,"-7.068005","0"
"2025-12-06 19:45:00",,"-7.063214","0"
"2025-12-06 20:00:00",,"-7.059555","0"
"2025-12-06 20:15:00",,"-7.056754","0"
"2025-12-06 20:30:00",,"-7.055185","0"
"2025-12-06 20:45:00",,"-7.053216","0"
"2025-12-06 21:00:00",,"-7.052228","0"
"2025-12-06 21:15:00",,"-7.048745","0"
"2025-12-06 21:30:00",,"-7.049344","0"
"2025-12-06 21:45:00",,"-7.047986","0"
"2025-12-06 22:00:00",,"-7.050263","0"
"2025-12-06 22:15:00",,"-7.049069","0"
"2025-12-06 22:30:00",,"-7.048683","0"
"2025-12-06 22:45:00",,"-7.050107","0"
"2025-12-06 23:00:00",,"-7.050199","0"
"2025-12-06 23:15:00",,"-7.051754","0"
"2025-12-06 23:30:00",,"-7.052186","0"
"2025-12-06 23:45:00",,"-7.051267","0"
"2025-12-07 00:00:00",,"-7.052608","0"
"2025-12-07 00:15:00",,"-7.054351","0"
"2025-12-07 00:30:00",,"-7.056144","0"
"2025-12-07 00:45:00",,"-7.057917","0"
"2025-12-07 01:00:00",,"-7.059199","0"
"2025-12-07 01:15:00",,"-7.062306","0"
"2025-12-07 01:30:00",,"-7.063631","0"
"2025-12-07 01:45:00",,"-7.065559","0"
"2025-12-07 02:00:00",,"-7.068667","0"
"2025-12-07 02:15:00",,"-7.071033","0"
"2025-12-07 02:30:00",,"-7.07324","0"
"2025-12-07 02:45:00",,"-7.075629","0"
"2025-12-07 03:00:00",,"-7.075285","0"
"2025-12-07 03:15:00",,"-7.078409","0"
"2025-12-07 03:30:00",,"-7.079881","0"
"2025-12-07 03:45:00",,"-7.08258","0"
"2025-12-07 04:00:00",,"-7.08322","0"
"2025-12-07 04:15:00",,"-7.085318","0"
"2025-12-07 04:30:00",,"-7.087503","0"
"2025-12-07 04:45:00",,"-7.088936","0"
"2025-12-07 05:00:00",,"-7.090616","0"
"2025-12-07 05:15:00",,"-7.089981","0"
"2025-12-07 05:30:00",,"-7.087132","0"
"2025-12-07 05:45:00",,"-7.08117","0"
"2025-12-07 06:00:00",,"-7.074023","0"
"2025-12-07 06:15:00",,"-7.068998","0"
"2025-12-07 06:30:00",,"-7.06601","0"
"2025-12-07 06:45:00",,"-7.066318","0"
"2025-12-07 07:00:00",,"-7.067117","0"
"2025-12-07 07:15:00",,"-7.070107","0"
"2025-12-07 07:30:00",,"-7.068464","0"
"2025-12-07 07:45:00",,"-7.068448","0"
"2025-12-07 08:00:00",,"-7.07052","0"
"2025-12-07 08:15:00",,"-7.071773","0"
"2025-12-07 08:30:00",,"-7.075345","0"
"2025-12-07 08:45:00",,"-7.076545","0"
"2025-12-07 09:00:00",,"-7.079199","0"
"2025-12-07 09:15:00",,"-7.082813","0"
"2025-12-07 09:30:00",,"-7.087478","0"
"2025-12-07 09:45:00",,"-7.089398","0"
"2025-12-07 10:00:00",,"-7.091956","0"
"2025-12-07 10:15:00",,"-7.092806","0"
"2025-12-07 10:30:00",,"-7.093111","0"
"2025-12-07 10:45:00",,"-7.092173","0"
"2025-12-07 11:00:00",,"-7.097691","0"
"2025-12-07 11:15:00",,"-7.101959","0"
"2025-12-07 11:30:00",,"-7.101573","0"
"2025-12-07 11:45:00",,"-7.100133","0"
"2025-12-07 12:00:00",,"-7.100618","0"
"2025-12-07 12:15:00",,"-7.102208","0"
"2025-12-07 12:30:00",,"-7.100686","0"
"2025-12-07 12:45:00",,"-7.100505","0"
"2025-12-07 13:00:00",,"-7.101335","0"
"2025-12-07 13:15:00",,"-7.101892","0"
"2025-12-07 13:30:00",,"-7.094692","0"
"2025-12-07 13:45:00",,"-7.087462","0"
"2025-12-07 14:00:00",,"-7.078945","0"
"2025-12-07 14:15:00",,"-7.069712","0"
"2025-12-07 14:30:00",,"-7.061412","0"
"2025-12-07 14:45:00",,"-7.05543","0"
"2025-12-07 15:00:00",,"-7.04964","0"
"2025-12-07 15:15:00",,"-7.049922","0"
"2025-12-07 15:30:00",,"-7.047048","0"
"2025-12-07 15:45:00",,"-7.05232","0"
"2025-12-07 16:00:00",,"-7.047498","0"
"2025-12-07 16:15:00",,"-7.042749","0"
"2025-12-07 16:30:00",,"-7.040919","0"
"2025-12-07 16:45:00",,"-7.043438","0"
"2025-12-07 17:00:00",,"-7.04455","0"
"2025-12-07 17:15:00",,"-7.044783","0"
"2025-12-07 17:30:00",,"-7.047718","0"
"2025-12-07 17:45:00",,"-7.050303","0"
"2025-12-07 18:00:00",,"-7.051403","0"
"2025-12-07 18:15:00",,"-7.052116","0"
"2025-12-07 18:30:00",,"-7.053771","0"
"2025-12-07 18:45:00",,"-7.053482","0"
"2025-12-07 19:00:00",,"-7.054619","0"
"2025-12-07 19:15:00",,"-7.057186","0"
"2025-12-07 19:30:00",,"-7.058097","0"
"2025-12-07 19:45:00",,"-7.0587","0"
"2025-12-07 20:00:00",,"-7.057366","0"
"2025-12-07 20:15:00",,"-7.058885","0"
"2025-12-07 20:30:00",,"-7.060431","0"
"2025-12-07 20:45:00",,"-7.06153","0"
"2025-12-07 21:00:00",,"-7.062406","0"
"2025-12-07 21:15:00",,"-7.061306","0"
"2025-12-07 21:30:00",,"-7.063672","0"
"2025-12-07 21:45:00",,"-7.063679","0"
"2025-12-07 22:00:00",,"-7.06541","0"
"2025-12-07 22:15:00",,"-7.066558","0"
"2025-12-07 22:30:00",,"-7.068143","0"
"2025-12-07 22:45:00",,"-7.067961","0"
"2025-12-07 23:00:00",,"-7.068193","0"
"2025-12-07 23:15:00",,"-7.069234","0"
"2025-12-07 23:30:00",,"-7.072365","0"
"2025-12-07 23:45:00",,"-7.071265","0"
"2025-12-08 00:00:00",,"-7.072196","0"
"2025-12-08 00:15:00",,"-7.072498","0"
"2025-12-08 00:30:00",,"-7.073099","0"
"2025-12-08 00:45:00",,"-7.073388","0"
"2025-12-08 01:00:00",,"-7.074333","0"
"2025-12-08 01:15:00",,"-7.07483","0"
"2025-12-08 01:30:00",,"-7.075824","0"
"2025-12-08 01:45:00",,"-7.075574","0"
"2025-12-08 02:00:00",,"-7.076235","0"
"2025-12-08 02:15:00",,"-7.077891","0"
"2025-12-08 02:30:00",,"-7.07827","0"
"2025-12-08 02:45:00",,"-7.07855","0"
"2025-12-08 03:00:00",,"-7.078411","0"
"2025-12-08 03:15:00",,"-7.07937","0"
"2025-12-08 03:30:00",,"-7.080235","0"
"2025-12-08 03:45:00",,"-7.078874","0"
"2025-12-08 04:00:00",,"-7.073261","0"
"2025-12-08 04:15:00",,"-7.070158","0"
"2025-12-08 04:30:00",,"-7.06458","0"
"2025-12-08 04:45:00",,"-7.060881","0"
"2025-12-08 05:00:00",,"-7.059286","0"
"2025-12-08 05:15:00",,"-7.056934","0"
"2025-12-08 05:30:00",,"-7.05534","0"
"2025-12-08 05:45:00",,"-7.054848","0"
"2025-12-08 06:00:00",,"-7.053085","0"
"2025-12-08 06:15:00",,"-7.05379","0"
"2025-12-08 06:30:00",,"-7.044919","0"
"2025-12-08 06:45:00",,"-7.03159","0"
"2025-12-08 07:00:00",,"-7.022532","0"
"2025-12-08 07:15:00",,"-7.014775","0"
"2025-12-08 07:30:00",,"-7.006503","0"
"2025-12-08 07:45:00",,"-7.001334","0"
"2025-12-08 08:00:00",,"-6.996105","0"
"2025-12-08 08:15:00",,"-6.994765","0"
"2025-12-08 08:30:00",,"-6.996332","0"
"2025-12-08 08:45:00",,"-6.994555","0"
"2025-12-08 09:00:00",,"-6.990569","0"
"2025-12-08 09:15:00",,"-6.990278","0"
"2025-12-08 09:30:00",,"-6.990544","0"
"2025-12-08 09:45:00",,"-6.990079","0"
"2025-12-08 10:00:00",,"-6.99096","0"
"2025-12-08 10:15:00",,"-6.99017","0"
"2025-12-08 10:30:00",,"-6.988612","0"
"2025-12-08 10:45:00",,"-6.98895","0"
"2025-12-08 11:00:00",,"-6.989153","0"
"2025-12-08 11:15:00",,"-6.989592","0"
"2025-12-08 11:30:00",,"-6.990856","0"
"2025-12-08 11:45:00",,"-6.989518","0"
"2025-12-08 12:00:00",,"-6.988046","0"
"2025-12-08 12:15:00",,"-6.984301","0"
"2025-12-08 12:30:00",,"-6.980211","0"
"2025-12-08 12:45:00",,"-6.976237","0"
"2025-12-08 13:00:00",,"-6.968441","0"
"2025-12-08 13:15:00",,"-6.960321","0"
"2025-12-08 13:30:00",,"-6.953865","0"
"2025-12-08 13:45:00",,"-6.95027","0"
"2025-12-08 14:00:00",,"-6.946403","0"
"2025-12-08 14:15:00",,"-6.944738","0"
"2025-12-08 14:30:00",,"-6.940353","0"
"2025-12-08 14:45:00",,"-6.936577","0"
"2025-12-08 15:00:00",,"-6.933701","0"
"2025-12-08 15:15:00",,"-6.933285","0"
"2025-12-08 15:30:00",,"-6.931108","0"
"2025-12-08 15:45:00",,"-6.929995","0"
"2025-12-08 16:00:00",,"-6.930919","0"
"2025-12-08 16:15:00",,"-6.928952","0"
"2025-12-08 16:30:00",,"-6.926977","0"
"2025-12-08 16:45:00",,"-6.928227","0"
"2025-12-08 17:00:00",,"-6.926295","0"
"2025-12-08 17:15:00",,"-6.926189","0"
"2025-12-08 17:30:00",,"-6.925202","0"
"2025-12-08 17:45:00",,"-6.924072","0"
"2025-12-08 18:00:00",,"-6.924121","0"
"2025-12-08 18:15:00",,"-6.923095","0"
"2025-12-08 18:30:00",,"-6.923619","0"
"2025-12-08 18:45:00",,"-6.923978","0"
"2025-12-08 19:00:00",,"-6.921245","0"
"2025-12-08 19:15:00",,"-6.921411","0"
"2025-12-08 19:30:00",,"-6.922739","0"
"2025-12-08 19:45:00",,"-6.921329","0"
"2025-12-08 20:00:00",,"-6.92066","0"
"2025-12-08 20:15:00",,"-6.919835","0"
"2025-12-08 20:30:00",,"-6.920819","0"
"2025-12-08 20:45:00",,"-6.918858","0"
"2025-12-08 21:00:00",,"-6.918139","0"
"2025-12-08 21:15:00",,"-6.918908","0"
"2025-12-08 21:30:00",,"-6.918871","0"
"2025-12-08 21:45:00",,"-6.916427","0"
"2025-12-08 22:00:00",,"-6.917645","0"
"2025-12-08 22:15:00",,"-6.917247","0"
"2025-12-08 22:30:00",,"-6.915824","0"
"2025-12-08 22:45:00",,"-6.916672","0"
"2025-12-08 23:00:00",,"-6.917986","0"
"2025-12-08 23:15:00",,"-6.918139","0"
"2025-12-08 23:30:00",,"-6.916789","0"
"2025-12-08 23:45:00",,"-6.917219","0"
"2025-12-09 00:00:00",,"-6.914752","0"
"2025-12-09 00:15:00",,"-6.916817","0"
"2025-12-09 00:30:00",,"-6.915503","0"
"2025-12-09 00:45:00",,"-6.91432","0"
"2025-12-09 01:00:00",,"-6.915306","0"
"2025-12-09 01:15:00",,"-6.916815","0"
"2025-12-09 01:30:00",,"-6.916824","0"
"2025-12-09 01:45:00",,"-6.916746","0"
"2025-12-09 02:00:00",,"-6.916394","0"
"2025-12-09 02:15:00",,"-6.91526","0"
"2025-12-09 02:30:00",,"-6.916154","0"
"2025-12-09 02:45:00",,"-6.915029","0"
"2025-12-09 03:00:00",,"-6.915824","0"
"2025-12-09 03:15:00",,"-6.915877","0"
"2025-12-09 03:30:00",,"-6.913885","0"
"2025-12-09 03:45:00",,"-6.914587","0"
"2025-12-09 04:00:00",,"-6.913458","0"
"2025-12-09 04:15:00",,"-6.912781","0"
"2025-12-09 04:30:00",,"-6.91288","0"
"2025-12-09 04:45:00",,"-6.913078","0"
"2025-12-09 05:00:00",,"-6.909832","0"
"2025-12-09 05:15:00",,"-6.910019","0"
"2025-12-09 05:30:00",,"-6.910096","0"
"2025-12-09 05:45:00",,"-6.911397","0"
"2025-12-09 06:00:00",,"-6.90833","0"
"2025-12-09 06:15:00",,"-6.907353","0"
"2025-12-09 06:30:00",,"-6.907531","0"
"2025-12-09 06:45:00",,"-6.907406","0"
"2025-12-09 07:00:00",,"-6.907325","0"
"2025-12-09 07:15:00",,"-6.904694","0"
"2025-12-09 07:30:00",,"-6.900363","0"
"2025-12-09 07:45:00",,"-6.896066","0"
"2025-12-09 08:00:00",,"-6.8912","0"
"2025-12-09 08:15:00",,"-6.889656","0"
"2025-12-09 08:30:00",,"-6.888284","0"
"2025-12-09 08:45:00",,"-6.887796","0"
"2025-12-09 09:00:00",,"-6.887378","0"
"2025-12-09 09:15:00",,"-6.887348","0"
"2025-12-09 09:30:00",,"-6.886805","0"
"2025-12-09 09:45:00",,"-6.888552","0"
"2025-12-09 10:00:00",,"-6.887535","0"
"2025-12-09 10:15:00",,"-6.888639","0"
"2025-12-09 10:30:00",,"-6.88824","0"
"2025-12-09 10:45:00",,"-6.88589","0"
"2025-12-09 11:00:00",,"-6.885271","0"
"2025-12-09 11:15:00",,"-6.883635","0"
"2025-12-09 11:30:00",,"-6.882648","0"
"2025-12-09 11:45:00",,"-6.881884","0"
"2025-12-09 12:00:00",,"-6.886147","0"
"2025-12-09 12:15:00",,"-6.884344","0"
"2025-12-09 12:30:00",,"-6.882817","0"
"2025-12-09 12:45:00",,"-6.88134","0"
"2025-12-09 13:00:00",,"-6.877724","0"
"2025-12-09 13:15:00",,"-6.876906","0"
"2025-12-09 13:30:00",,"-6.872595","0"
"2025-12-09 13:45:00",,"-6.868828","0"
"2025-12-09 14:00:00",,"-6.866012","0"
"2025-12-09 14:15:00",,"-6.861906","0"
"2025-12-09 14:30:00",,"-6.85941","0"
"2025-12-09 14:45:00",,"-6.858736","0"
"2025-12-09 15:00:00",,"-6.858548","0"
"2025-12-09 15:15:00",,"-6.857119","0"
"2025-12-09 15:30:00",,"-6.857007","0"
"2025-12-09 15:45:00",,"-6.854896","0"
"2025-12-09 16:00:00",,"-6.853973","0"
"2025-12-09 16:15:00",,"-6.857671","0"
"2025-12-09 16:30:00",,"-6.85539","0"
"2025-12-09 16:45:00",,"-6.854545","0"
"2025-12-09 17:00:00",,"-6.854944","0"
"2025-12-09 17:15:00",,"-6.855186","0"
"2025-12-09 17:30:00",,"-6.856192","0"
"2025-12-09 17:45:00",,"-6.854754","0"
"2025-12-09 18:00:00",,"-6.854048","0"
"2025-12-09 18:15:00",,"-6.853329","0"
"2025-12-09 18:30:00",,"-6.853805","0"
"2025-12-09 18:45:00",,"-6.853278","0"
"2025-12-09 19:00:00",,"-6.854704","0"
"2025-12-09 19:15:00",,"-6.853796","0"
"2025-12-09 19:30:00",,"-6.852629","0"
"2025-12-09 19:45:00",,"-6.854045","0"
"2025-12-09 20:00:00",,"-6.853361","0"
"2025-12-09 20:15:00",,"-6.854004","0"
"2025-12-09 20:30:00",,"-6.854279","0"
"2025-12-09 20:45:00",,"-6.852777","0"
"2025-12-09 21:00:00",,"-6.852192","0"
"2025-12-09 21:15:00",,"-6.854202","0"
"2025-12-09 21:30:00",,"-6.852435","0"
"2025-12-09 21:45:00",,"-6.853022","0"
"2025-12-09 22:00:00",,"-6.8527","0"
"2025-12-09 22:15:00",,"-6.853618","0"
"2025-12-09 22:30:00",,"-6.853826","0"
"2025-12-09 22:45:00",,"-6.853832","0"
"2025-12-09 23:00:00",,"-6.853197","0"
"2025-12-09 23:15:00",,"-6.85328","0"
"2025-12-09 23:30:00",,"-6.853354","0"
"2025-12-09 23:45:00",,"-6.854676","0"
"2025-12-10 00:00:00",,"-6.853251","0"
"2025-12-10 00:15:00",,"-6.853992","0"
"2025-12-10 00:30:00",,"-6.854371","0"
"2025-12-10 00:45:00",,"-6.85347","0"
"2025-12-10 01:00:00",,"-6.854196","0"
"2025-12-10 01:15:00",,"-6.854724","0"
"2025-12-10 01:30:00",,"-6.853918","0"
"2025-12-10 01:45:00",,"-6.855644","0"
"2025-12-10 02:00:00",,"-6.854706","0"
"2025-12-10 02:15:00",,"-6.855161","0"
"2025-12-10 02:30:00",,"-6.856153","0"
"2025-12-10 02:45:00",,"-6.856009","0"
"2025-12-10 03:00:00",,"-6.85764","0"
"2025-12-10 03:15:00",,"-6.857262","0"
"2025-12-10 03:30:00",,"-6.856732","0"
"2025-12-10 03:45:00",,"-6.856215","0"
"2025-12-10 04:00:00",,"-6.857476","0"
"2025-12-10 04:15:00",,"-6.856261","0"
"2025-12-10 04:30:00",,"-6.855956","0"
"2025-12-10 04:45:00",,"-6.857964","0"
"2025-12-10 05:00:00",,"-6.85612","0"
"2025-12-10 05:15:00",,"-6.854488","0"
"2025-12-10 05:30:00",,"-6.854646","0"
"2025-12-10 05:45:00",,"-6.854782","0"
"2025-12-10 06:00:00",,"-6.853588","0"
"2025-12-10 06:15:00",,"-6.853558","0"
"2025-12-10 06:30:00",,"-6.854556","0"
"2025-12-10 06:45:00",,"-6.853352","0"
"2025-12-10 07:00:00",,"-6.851469","0"
"2025-12-10 07:15:00",,"-6.850445","0"
"2025-12-10 07:30:00",,"-6.850993","0"
"2025-12-10 07:45:00",,"-6.849408","0"
"2025-12-10 08:00:00",,"-6.850591","0"
"2025-12-10 08:15:00",,"-6.848052","0"
"2025-12-10 08:30:00",,"-6.846778","0"
"2025-12-10 08:45:00",,"-6.846931","0"
"2025-12-10 09:00:00",,"-6.847809","0"
"2025-12-10 09:15:00",,"-6.847566","0"
"2025-12-10 09:30:00",,"-6.846018","0"
"2025-12-10 09:45:00",,"-6.846441","0"
"2025-12-10 10:00:00",,"-6.847005","0"
"2025-12-10 10:15:00",,"-6.845186","0"
"2025-12-10 10:30:00",,"-6.844447","0"
"2025-12-10 10:45:00",,"-6.846409","0"
"2025-12-10 11:00:00",,"-6.846815","0"
"2025-12-10 11:15:00",,"-6.847516","0"
"2025-12-10 11:30:00",,"-6.851661","0"
"2025-12-10 11:45:00",,"-6.853075","0"
"2025-12-10 12:00:00",,"-6.85253","0"
"2025-12-10 12:15:00",,"-6.851875","0"
"2025-12-10 12:30:00",,"-6.850831","0"
"2025-12-10 12:45:00",,"-6.849627","0"
"2025-12-10 13:00:00",,"-6.849096","0"
"2025-12-10 13:15:00",,"-6.848421","0"
"2025-12-10 13:30:00",,"-6.847198","0"
"2025-12-10 13:45:00",,"-6.846605","0"
"2025-12-10 14:00:00",,"-6.846333","0"
"2025-12-10 14:15:00",,"-6.847042","0"
"2025-12-10 14:30:00",,"-6.848412","0"
"2025-12-10 14:45:00",,"-6.846455","0"
"2025-12-10 15:00:00",,"-6.846568","0"
"2025-12-10 15:15:00",,"-6.846935","0"
"2025-12-10 15:30:00",,"-6.847876","0"
"2025-12-10 15:45:00",,"-6.847335","0"
"2025-12-10 16:00:00",,"-6.847236","0"
"2025-12-10 16:15:00",,"-6.847684","0"
"2025-12-10 16:30:00",,"-6.84688","0"
"2025-12-10 16:45:00",,"-6.847118","0"
"2025-12-10 17:00:00",,"-6.847656","0"
"2025-12-10 17:15:00",,"-6.846919","0"
"2025-12-10 17:30:00",,"-6.847157","0"
"2025-12-10 17:45:00",,"-6.84605","0"
"2025-12-10 18:00:00",,"-6.845711","0"
"2025-12-10 18:15:00",,"-6.844699","0"
"2025-12-10 18:30:00",,"-6.844717","0"
"2025-12-10 18:45:00",,"-6.845633","0"
"2025-12-10 19:00:00",,"-6.843167","0"
"2025-12-10 19:15:00",,"-6.840662","0"
"2025-12-10 19:30:00",,"-6.839863","0"
"2025-12-10 19:45:00",,"-6.841092","0"
"2025-12-10 20:00:00",,"-6.83813","0"
"2025-12-10 20:15:00",,"-6.837062","0"
"2025-12-10 20:30:00",,"-6.836378","0"
"2025-12-10 20:45:00",,"-6.833026","0"
"2025-12-10 21:00:00",,"-6.83291","0"
"2025-12-10 21:15:00",,"-6.83087","0"
"2025-12-10 21:30:00",,"-6.828305","0"
"2025-12-10 21:45:00",,"-6.828451","0"
"2025-12-10 22:00:00",,"-6.824659","0"
"2025-12-10 22:15:00",,"-6.826279","0"
"2025-12-10 22:30:00",,"-6.822834","0"
"2025-12-10 22:45:00",,"-6.823318","0"
"2025-12-10 23:00:00",,"-6.822168","0"
"2025-12-10 23:15:00",,"-6.820243","0"
"2025-12-10 23:30:00",,"-6.819375","0"
"2025-12-10 23:45:00",,"-6.819663","0"
"2025-12-11 00:00:00",,"-6.818818","0"
"2025-12-11 00:15:00",,"-6.819","0"
"2025-12-11 00:30:00",,"-6.818557","0"
"2025-12-11 00:45:00",,"-6.818995","0"
"2025-12-11 01:00:00",,"-6.820054","0"
"2025-12-11 01:15:00",,"-6.820067","0"
"2025-12-11 01:30:00",,"-6.820736","0"
"2025-12-11 01:45:00",,"-6.820606","0"
"2025-12-11 02:00:00",,"-6.822286","0"
"2025-12-11 02:15:00",,"-6.822937","0"
"2025-12-11 02:30:00",,"-6.824183","0"
"2025-12-11 02:45:00",,"-6.822373","0"
"2025-12-11 03:00:00",,"-6.823846","0"
"2025-12-11 03:15:00",,"-6.824268","0"
"2025-12-11 03:30:00",,"-6.825745","0"
"2025-12-11 03:45:00",,"-6.827697","0"
"2025-12-11 04:00:00",,"-6.828525","0"
"2025-12-11 04:15:00",,"-6.829015","0"
"2025-12-11 04:30:00",,"-6.83129","0"
"2025-12-11 04:45:00",,"-6.832557","0"
"2025-12-11 05:00:00",,"-6.834304","0"
"2025-12-11 05:15:00",,"-6.83428","0"
"2025-12-11 05:30:00",,"-6.836267","0"
"2025-12-11 05:45:00",,"-6.837485","0"
"2025-12-11 06:00:00",,"-6.836362","0"
"2025-12-11 06:15:00",,"-6.837136","0"
"2025-12-11 06:30:00",,"-6.837647","0"
"2025-12-11 06:45:00",,"-6.838839","0"
"2025-12-11 07:00:00",,"-6.840429","0"
"2025-12-11 07:15:00",,"-6.842726","0"
"2025-12-11 07:30:00",,"-6.846802","0"
"2025-12-11 07:45:00",,"-6.84935","0"
"2025-12-11 08:00:00",,"-6.852726","0"
"2025-12-11 08:15:00",,"-6.852941","0"
"2025-12-11 08:30:00",,"-6.853356","0"
"2025-12-11 08:45:00",,"-6.853689","0"
"2025-12-11 09:00:00",,"-6.855191","0"
"2025-12-11 09:15:00",,"-6.856899","0"
"2025-12-11 09:30:00",,"-6.858262","0"
"2025-12-11 09:45:00",,"-6.859175","0"
"2025-12-11 10:00:00",,"-6.858003","0"
"2025-12-11 10:15:00",,"-6.857268","0"
"2025-12-11 10:30:00",,"-6.859232","0"
"2025-12-11 10:45:00",,"-6.860959","0"
"2025-12-11 11:00:00",,"-6.860557","0"
"2025-12-11 11:15:00",,"-6.860478","0"
"2025-12-11 11:30:00",,"-6.861582","0"
"2025-12-11 11:45:00",,"-6.861557","0"
"2025-12-11 12:00:00",,"-6.861289","0"
"2025-12-11 12:15:00",,"-6.863953","0"
"2025-12-11 12:30:00",,"-6.864944","0"
"2025-12-11 12:45:00",,"-6.864295","0"
"2025-12-11 13:00:00",,"-6.864369","0"
"2025-12-11 13:15:00",,"-6.864325","0"
"2025-12-11 13:30:00",,"-6.863084","0"
"2025-12-11 13:45:00",,"-6.867024","0"
"2025-12-11 14:00:00",,"-6.86662","0"
"2025-12-11 14:15:00",,"-6.869445","0"
"2025-12-11 14:30:00",,"-6.871155","0"
"2025-12-11 14:45:00",,"-6.872368","0"
"2025-12-11 15:00:00",,"-6.874642","0"
"2025-12-11 15:15:00",,"-6.876056","0"
"2025-12-11 15:30:00",,"-6.879173","0"
"2025-12-11 15:45:00",,"-6.879256","0"
"2025-12-11 16:00:00",,"-6.880802","0"
"2025-12-11 16:15:00",,"-6.882436","0"
"2025-12-11 16:30:00",,"-6.882378","0"
"2025-12-11 16:45:00",,"-6.885195","0"
"2025-12-11 17:00:00",,"-6.885375","0"
"2025-12-11 17:15:00",,"-6.884651","0"
"2025-12-11 17:30:00",,"-6.884143","0"
"2025-12-11 17:45:00",,"-6.887858","0"
"2025-12-11 18:00:00",,"-6.887579","0"
"2025-12-11 18:15:00",,"-6.788131","0"
"2025-12-11 18:30:00",,"-6.7717","0"
"2025-12-11 18:45:00",,"-6.837222","0"
"2025-12-11 19:00:00",,"-6.993374","0"
"2025-12-11 19:15:00",,"-7.10716","0"
"2025-12-11 19:30:00",,"-7.185725","0"
"2025-12-11 19:45:00",,"-7.240678","0"
"2025-12-11 20:00:00",,"-7.284429","0"
"2025-12-11 20:15:00",,"-7.31559","0"
"2025-12-11 20:30:00",,"-7.343111","0"
"2025-12-11 20:45:00",,"-7.363223","0"
"2025-12-11 21:00:00",,"-7.381146","0"
"2025-12-11 21:15:00",,"-7.396921","0"
"2025-12-11 21:30:00",,"-7.407168","0"
"2025-12-11 21:45:00",,"-7.417219","0"
"2025-12-11 22:00:00",,"-7.425773","0"
"2025-12-11 22:15:00",,"-7.433119","0"
"2025-12-11 22:30:00",,"-7.440526","0"
"2025-12-11 22:45:00",,"-7.445062","0"
"2025-12-11 23:00:00",,"-7.448641","0"
"2025-12-11 23:15:00",,"-7.451968","0"
"2025-12-11 23:30:00",,"-7.455931","0"
"2025-12-11 23:45:00",,"-7.457904","0"
"2025-12-12 00:00:00",,"-7.459677","0"
"2025-12-12 00:15:00",,"-7.460249","0"
"2025-12-12 00:30:00",,"-7.465388","0"
"2025-12-12 00:45:00",,"-7.466135","0"
"2025-12-12 01:00:00",,"-7.466551","0"
"2025-12-12 01:15:00",,"-7.468797","0"
"2025-12-12 01:30:00",,"-7.468537","0"
"2025-12-12 01:45:00",,"-7.471049","0"
"2025-12-12 02:00:00",,"-7.471803","0"
"2025-12-12 02:15:00",,"-7.472909","0"
"2025-12-12 02:30:00",,"-7.472436","0"
"2025-12-12 02:45:00",,"-7.475744","0"
"2025-12-12 03:00:00",,"-7.476112","0"
"2025-12-12 03:15:00",,"-7.477678","0"
"2025-12-12 03:30:00",,"-7.476772","0"
"2025-12-12 03:45:00",,"-7.476093","0"
"2025-12-12 04:00:00",,"-7.478464","0"
"2025-12-12 04:15:00",,"-7.475834","0"
"2025-12-12 04:30:00",,"-7.473498","0"
"2025-12-12 04:45:00",,"-7.473094","0"
"2025-12-12 05:00:00",,"-7.472011","0"
"2025-12-12 05:15:00",,"-7.471052","0"
"2025-12-12 05:30:00",,"-7.468468","0"
"2025-12-12 05:45:00",,"-7.466987","0"
"2025-12-12 06:00:00",,"-7.466793","0"
"2025-12-12 06:15:00",,"-7.46421","0"
"2025-12-12 06:30:00",,"-7.462197","0"
"2025-12-12 06:45:00",,"-7.461079","0"
"2025-12-12 07:00:00",,"-7.458034","0"
"2025-12-12 07:15:00",,"-7.457079","0"
"2025-12-12 07:30:00",,"-7.451656","0"
"2025-12-12 07:45:00",,"-7.454875","0"
"2025-12-12 08:00:00",,"-7.45628","0"
"2025-12-12 08:15:00",,"-7.456236","0"
"2025-12-12 08:30:00",,"-7.456691","0"
"2025-12-12 08:45:00",,"-7.455693","0"
"2025-12-12 09:00:00",,"-7.45707","0"
"2025-12-12 09:15:00",,"-7.457377","0"
"2025-12-12 09:30:00",,"-7.455776","0"
"2025-12-12 09:45:00",,"-7.457056","0"
"2025-12-12 10:00:00",,"-7.455037","0"
"2025-12-12 10:15:00",,"-7.457615","0"
"2025-12-12 10:30:00",,"-7.456003","0"
"2025-12-12 10:45:00",,"-7.455476","0"
"2025-12-12 11:00:00",,"-7.453902","0"
"2025-12-12 11:15:00",,"-7.451555","0"
"2025-12-12 11:30:00",,"-7.449154","0"
"2025-12-12 11:45:00",,"-7.444563","0"
"2025-12-12 12:00:00",,"-7.441619","0"
"2025-12-12 12:15:00",,"-7.440683","0"
"2025-12-12 12:30:00",,"-7.439507","0"
"2025-12-12 12:45:00",,"-7.436589","0"
"2025-12-12 13:00:00",,"-7.436779","0"
"2025-12-12 13:15:00",,"-7.435693","0"
"2025-12-12 13:30:00",,"-7.435436","0"
"2025-12-12 13:45:00",,"-7.433913","0"
"2025-12-12 14:00:00",,"-7.431818","0"
"2025-12-12 14:15:00",,"-7.430695","0"
"2025-12-12 14:30:00",,"-7.427382","0"
